state,county,zipcode,county_name,mean_income_rank_p25,mean_income_rank_p25_se,jail_rank_p25,jail_rank_p25_se,child_below_med,income_rank_black_p25,income_rank_black_p25_se,income_rank_hisp_p25,income_rank_hisp_p25_se,income_rank_white_p25,income_rank_white_p25_se,jail_rank_black_p25,jail_rank_black_p25_se,jail_rank_hisp_p25,jail_rank_hisp_p25_se,jail_rank_white_p25,jail_rank_white_p25_se,child_below_med_white,child_below_med_black,child_below_med_hisp,income_rank_female_p25,income_rank_female_p25_se,income_rank_male_p25,income_rank_male_p25_se,jail_rank_female_p25,jail_rank_female_p25_se,jail_rank_male_p25,jail_rank_male_p25_se,child_below_med_male,child_below_med_female,income_rank_black_female_p25,income_rank_black_female_p25_se,income_rank_hisp_female_p25,income_rank_hisp_female_p25_se,income_rank_white_female_p25,income_rank_white_female_p25_se,income_rank_black_male_p25,income_rank_black_male_p25_se,income_rank_hisp_male_p25,income_rank_hisp_male_p25_se,income_rank_white_male_p25,income_rank_white_male_p25_se,jail_rank_black_female_p25,jail_rank_black_female_p25_se,jail_rank_hisp_female_p25,jail_rank_hisp_female_p25_se,jail_rank_white_female_p25,jail_rank_white_female_p25_se,jail_rank_black_male_p25,jail_rank_black_male_p25_se,jail_rank_hisp_male_p25,jail_rank_hisp_male_p25_se,jail_rank_white_male_p25,jail_rank_white_male_p25_se,child_below_med_white_m,child_below_med_black_m,child_below_med_hisp_m,child_below_med_white_f,child_below_med_black_f,child_below_med_hisp_f
17,175,23801,Davenport,0.44010982,0.019181352,0.002812286,0.003804972,695.27887,,,,,0.44876513,0.019766081,,,,,0.004140794,0.002925947,665.9176,,,0.42565498,0.025814572,0.45674893,0.028312691,0.009489416,0.010267615,-7.26E-05,0.007455259,323.01416,371.59326,,,,,0.42186674,0.026256135,,,,,0.47438291,0.029044811,,,,,0.006643352,0.008335295,,,,,0.001726009,0.004575322,310.30963,,,355.47968,,
17,177,24400,Rockford,0.40041533,0.006633454,0.029655907,0.004982066,4311.8218,0.27725843,0.009997202,0.37738031,0.037516054,0.45186889,0.008141301,0.10004458,0.016880684,0.013298247,0.012674504,0.007733689,0.002482684,2999.03,993.43353,134.63393,0.4144491,0.009574473,0.39234906,0.009285187,0.005830596,0.002953272,0.050404083,0.009511587,2226.4092,2082.5684,0.30530104,0.013740011,0.2780593,0.061528958,0.46065018,0.011697691,0.25334904,0.014008123,0.42590877,0.046967402,0.43874371,0.011196001,0.017311623,0.009646427,0.000459896,0.006778701,0.00087042,0.001070631,0.18188807,0.033327647,0.028359551,0.029823171,0.014718897,0.00438212,1587.5988,459.58374,91.813065,1410.9551,536.19672,40.288578
17,179,23900,Peoria,0.41260421,0.004567539,0.015558917,0.002480777,8989.8994,0.27731228,0.036123998,0.4221186,0.027162494,0.42502517,0.004749478,0.051613029,0.04493117,0.006892906,0.005439794,0.015257363,0.002394942,8379.8525,49.408283,188.3829,0.41714764,0.006472898,0.40823823,0.00645719,0.002725467,0.00111369,0.028622972,0.00464168,4594.8555,4395.5723,0.27874613,0.05564497,0.43650949,0.038314473,0.43305406,0.006712253,0.29556519,0.0597708,0.41481414,0.039173018,0.42075995,0.006760002,-0.022175642,0.016377997,0.002204289,0.00379138,0.002810789,0.001373651,0.11005668,0.087141149,0.021477759,0.014694412,0.02749005,0.004504288,4284.9121,26.270229,95.477417,4094.2881,21.929462,92.661018
17,181,25601,Carbondale,0.41582689,0.010826553,0.014340215,0.00533174,2042.6582,,,0.41840288,0.045032013,0.43288806,0.011577942,,,0.003521466,0.012003788,0.015573038,0.005707595,1836.5013,,160.02344,0.41421109,0.015393703,0.41637662,0.015296961,0.000223649,0.001113145,0.025158577,0.009794776,1101.5876,944.69714,,,0.3833881,0.061172239,0.43079826,0.016564552,,,0.46109447,0.064140685,0.43629003,0.015967425,,,,,-0.000736597,0.001231744,,,0.009194713,0.021324752,0.027618526,0.010541894,981.01874,,81.160942,859.68555,,79.362038
17,183,14500,Lafayette,0.38480783,0.004529334,0.028703308,0.003378892,9654.5742,0.30405399,0.008169181,0.38832647,0.01782277,0.41598609,0.005531895,0.062453106,0.011573341,0.035602923,0.013312886,0.020448994,0.003166889,6868.751,1955.5756,629.6853,0.39150009,0.006241138,0.3781254,0.00647328,0.009610715,0.00264702,0.049554855,0.006589043,4826.0967,4829.6299,0.33368698,0.011960804,0.38847268,0.023787431,0.41969004,0.007628253,0.27562761,0.012165855,0.38436216,0.02645996,0.41253793,0.007755605,0.023888888,0.010345716,0.015148357,0.009552444,0.006527263,0.002549334,0.10110905,0.019359605,0.053104304,0.023713537,0.035998125,0.006019666,3425.2878,1082.3971,279.94272,3444.8938,885.52032,351.33871
17,185,14700,Evansville,0.47200423,0.012301465,0.014599189,0.006220329,1370.5511,,,,,0.47689158,0.012716101,,,,,0.014690563,0.00589278,1311.3549,,,0.48460665,0.017449487,0.45945483,0.017661905,0.008165125,0.006594325,0.023176679,0.010913537,658.55957,714.5672,,,,,0.49179026,0.017737204,,,,,0.46494636,0.017870251,,,,,0.004250886,0.003845707,,,,,0.022577323,0.01010891,637.90918,,,674.7926,,
17,187,23700,Galesburg,0.43687811,0.009343698,0.008924617,0.003292427,2193.0679,0.33100086,0.03729802,0.33696097,0.026941767,0.45833832,0.010166151,0.008607318,0.018997392,-0.00309633,0.006102857,0.009734608,0.003747454,1898.4303,62.696198,146.22076,0.43502554,0.013008336,0.43812528,0.013244334,0.001932051,0.001316029,0.016168354,0.006591108,1077.4071,1116.0596,,,0.30694357,0.038928151,0.46170792,0.014372217,0.31491116,0.048834294,0.36107406,0.045517214,0.45785457,0.014620932,,,-0.000101746,0.008135109,0.003029395,0.002364783,,,-0.001742823,0.010330268,0.017701911,0.00751006,930.02289,35.074612,56.942947,966.81293,,90.598457
17,189,25500,Centralia,0.48505965,0.012534121,0.007948441,0.004602927,1302.36,,,,,0.49477559,0.0126975,,,,,0.007254832,0.003943518,1245.0581,,,0.47323531,0.017662819,0.50343925,0.017849239,-0.000433838,0.000941827,0.01590657,0.009100874,642.96704,660.66473,,,,,0.47659081,0.018358216,,,,,0.51104826,0.018159823,,,,,-0.001798826,0.001016828,,,,,0.014699608,0.007195033,603.29639,,,643.21716,,
17,191,14801,Olney,0.44733635,0.010771006,0.002414145,0.00171235,2310.4443,,,,,0.45436087,0.011064689,,,,,0.002988153,0.000969935,2236.3057,,,0.44787684,0.015092185,0.44799173,0.015590132,-0.000741242,0.00098099,0.005439736,0.002772086,1163.343,1144.6316,,,,,0.45905802,0.015586657,,,,,0.45517188,0.015663268,,,,,-0.000918226,0.001248663,,,,,0.003587575,0.002428367,1120.6561,,,1114.3032,,
17,193,14801,Olney,0.46639982,0.011339406,0.02177019,0.006607221,1720.5532,,,,,0.48024172,0.01179694,,,,,0.021727212,0.006537183,1645.1211,,,0.46015155,0.015973512,0.47252041,0.016205279,0.008059513,0.005487375,0.032507464,0.011803159,857.56134,863.03052,,,,,0.47232348,0.016527338,,,,,0.48837903,0.01694971,,,,,0.006745072,0.004356147,,,,,0.035174374,0.012000177,814.80225,,,831.0061,,
17,195,24400,Rockford,0.42466298,0.00583467,0.028963188,0.004261726,5630.9409,0.35576841,0.033632316,0.39198691,0.014183808,0.44082993,0.006541227,0.074230358,0.039070543,0.009603575,0.003167172,0.030764841,0.004881945,4355.7266,125.34742,1020.6785,0.43791324,0.008264762,0.41429693,0.008225335,0.007113707,0.002614605,0.051877774,0.00829,2863.9761,2766.6333,0.38002214,0.045709994,0.42414403,0.020394826,0.4492211,0.009391502,0.33619708,0.047502991,0.3651661,0.019697869,0.43636432,0.009388838,0.008403414,0.021117004,-0.000598825,0.001092466,0.008754259,0.003691692,0.13892041,0.073004924,0.015013586,0.008585322,0.053104911,0.009775147,2205.1179,60.89497,540.62018,2150.3167,64.915237,483.00781
17,197,24300,Chicago,0.41075709,0.002442396,0.030340651,0.001823133,37105.035,0.32508162,0.003929845,0.44309732,0.005620476,0.46719766,0.003624564,0.068772689,0.004135205,0.018086886,0.00274185,0.014059812,0.001772249,18082.438,9427.9658,7373.6548,0.4244372,0.003469313,0.39762154,0.003406827,0.003451031,0.000716423,0.057955492,0.003750724,19113.004,17991.775,0.3484585,0.005458528,0.45241979,0.008018547,0.48469269,0.00506411,0.3007006,0.005864,0.43476364,0.007540443,0.45730126,0.00504551,0.00555602,0.001248628,0.000552601,0.000188496,0.004033938,0.0012629,0.14361539,0.010125502,0.035971429,0.005262846,0.023835473,0.002933631,9341.208,4903.1719,3858.2002,8741.6729,4527.3706,3517.8508
17,199,25601,Carbondale,0.40720248,0.005441349,0.014387432,0.002551855,6946.2598,0.31771287,0.022273744,0.4211244,0.032315314,0.41847879,0.005796692,0.082746424,0.033205636,0.022222394,0.020016495,0.010550919,0.00222564,6246.5664,300.5105,173.3555,0.41419265,0.007592944,0.40060014,0.00772552,0.001512153,0.000745224,0.027178641,0.005552347,3437.886,3511.2097,0.36570409,0.034382351,0.38823193,0.045578673,0.42613056,0.008051578,0.27171534,0.027011365,0.48444954,0.044386677,0.41120207,0.008163897,0.003410418,0.00989457,-0.005405933,0.005634823,0.001686423,0.000945174,0.16795447,0.062209338,0.039111227,0.035466004,0.01914978,0.004370142,3077.5388,151.7464,103.89792,3172.1162,148.39131,72.968079
17,201,24400,Rockford,0.37577266,0.002719764,0.033900023,0.002360453,25384.186,0.28236133,0.003944061,0.40207979,0.008015034,0.42142484,0.003853818,0.078192636,0.006422452,0.010200312,0.00269115,0.019399611,0.002240163,13473.914,7704.7603,4210.2173,0.39163402,0.003935889,0.36022022,0.003879699,0.006817188,0.001344819,0.063281566,0.004530088,13129.393,12256.782,0.30902588,0.005384317,0.3970401,0.010930068,0.4334937,0.005509472,0.25469288,0.005885987,0.40692919,0.0116447,0.40987787,0.005401952,0.016234921,0.003742823,0.000124772,0.000366854,0.004396219,0.001383347,0.15334179,0.012729703,0.021973081,0.006224258,0.034655266,0.004148382,7020.0107,3915.99,2233.2373,6454.5264,3785.2053,1992.1908
17,203,23900,Peoria,0.45278448,0.010257156,0.013401709,0.004559939,1913.6804,,,0.42629647,0.046927139,0.46450624,0.01041852,,,-0.001184037,0.008822769,0.013048493,0.004577517,1804.4506,,39.365246,0.46043283,0.013988822,0.43843251,0.014597879,0.001360196,0.001698621,0.027285216,0.01011841,946.35516,967.41138,,,0.37341842,0.057453178,0.47428876,0.014324147,,,0.55350626,0.076445185,0.4524174,0.014847744,,,0.003806951,0.012602974,0.001233007,0.0013011,,,-0.001737751,0.013492038,0.025461935,0.009705232,901.67047,,20.525337,902.94824,,18.732908
18,1,14100,Fort Wayne,0.43990657,0.008677444,0.02907503,0.00614097,3752.6504,,,0.42708075,0.033339296,0.4557603,0.009246937,,,0.013428116,0.010901427,0.029693006,0.007581682,3471.5398,,214.91164,0.46843648,0.012217769,0.41497248,0.011930198,0.020159932,0.006339147,0.038594075,0.009959095,1914.6644,1839.4945,,,0.44613785,0.044797678,0.48327124,0.013100668,,,0.40195248,0.047000933,0.42674008,0.012497026,,,0.002429817,0.006066765,0.022827515,0.00617705,,,0.034966607,0.034148838,0.038436063,0.010272657,1763.2977,,115.09991,1710.1245,,97.665924
18,3,14100,Fort Wayne,0.38412887,0.00253783,0.043952703,0.00250839,31541.771,0.30299398,0.00364369,0.38998643,0.009360766,0.43945342,0.003416775,0.081082523,0.005562187,0.033610027,0.006679812,0.02812499,0.00230119,18157.473,9417.4648,2812.8945,0.39810768,0.003523907,0.37050933,0.003600306,0.00809982,0.00143177,0.082448192,0.004634345,16127.547,15414.844,0.3184717,0.004718853,0.3893941,0.013150485,0.45044315,0.004784573,0.28747439,0.005844831,0.38924104,0.013667494,0.42452464,0.004809314,0.011723074,0.002459217,0.005809471,0.002072445,0.007921147,0.001893128,0.16370378,0.011416363,0.063478336,0.015206754,0.048905805,0.004186578,9278.8398,4720.4058,1418.0516,8878.3867,4695.126,1394.6682
18,5,14300,Columbus,0.37861368,0.005679924,0.044332448,0.005629082,6266.5239,0.33328238,0.025124419,0.35699606,0.030286534,0.39078182,0.005984203,0.15640533,0.043584589,0.013748517,0.0100579,0.04088429,0.004796012,5457.5313,213.72083,241.29283,0.38511434,0.007897628,0.37324429,0.007955358,0.01044834,0.00454001,0.078361884,0.010253876,3249.1399,3016.8157,0.33601901,0.037331022,0.38320777,0.043944582,0.39576674,0.008912555,0.33509997,0.038360752,0.32880324,0.04053361,0.38598949,0.008588244,0.01919353,0.014549785,-0.001979151,0.005252456,0.009233894,0.003597174,0.24317239,0.075664394,0.038958155,0.031906508,0.073969766,0.009483644,2816.021,115.45991,125.91508,2641.3687,99.216927,115.71003
18,7,14500,Lafayette,0.49011004,0.015104833,0.025542861,0.009555061,1058.7745,,,0.47310847,0.053717677,0.50161886,0.015817197,,,0.004312632,0.016655482,0.024177801,0.010401644,953.64508,,94.426201,0.50986379,0.02119063,0.47782844,0.020525185,0.010750928,0.011190432,0.035769079,0.015038771,603.54163,456.35364,,,0.51386428,0.070109718,0.52006376,0.022975741,,,,,0.49041045,0.021110049,,,0.002704787,0.019043272,0.015875444,0.01115935,,,,,0.034657702,0.015741725,553.10956,,,402.29102,,46.232651
18,9,14000,Muncie,0.38065884,0.010676896,0.027297333,0.007911246,1532.2316,,,,,0.39242664,0.011025855,,,,,0.023350809,0.00699837,1463.5697,,,0.38443619,0.013786037,0.37645891,0.015557834,0.012213592,0.008668263,0.044677772,0.014344421,764.5423,765.06818,,,,,0.40003222,0.015239233,,,,,0.38734734,0.016078103,,,,,0.013318773,0.007401007,,,,,0.038806178,0.01409926,727.90527,,,731.39166,,
18,11,14200,Indianapolis,0.41333297,0.007793119,0.034161642,0.006215218,3371.333,0.22280651,0.05541702,0.41199717,0.04882003,0.4286384,0.008138489,0.20556223,0.11410474,-0.001348318,0.006042452,0.033418085,0.006124511,3191.5271,15.934928,63.983055,0.43703017,0.010863295,0.38839531,0.011182233,0.007111793,0.003460715,0.066458993,0.012224541,1659.1929,1709.9917,0.26514015,0.067139156,0.43200082,0.076895542,0.4524976,0.0111434,,,0.39906472,0.065603368,0.40656433,0.011746989,0.036530215,0.070115909,-0.002414913,0.008460273,0.007801597,0.004035982,,,-0.002709529,0.0097421,0.065293252,0.012527975,1578.8289,,31.227312,1608.1223,7.2002931,30.696564
18,13,14200,Indianapolis,0.39675647,0.011264415,0.035751894,0.009198061,1422.4091,,,,,0.4124164,0.011675918,,,,,0.03493987,0.01049605,1368.5764,,,0.41716483,0.016915379,0.37992057,0.015264335,0.004055474,0.004177473,0.061169703,0.017303068,735.93024,688.29694,,,,,0.43083552,0.017366709,,,,,0.39823461,0.016112689,,,,,0.005284396,0.004982038,,,,,0.05923849,0.018321045,710.55243,,,658.1886,,
18,15,14500,Lafayette,0.42828009,0.010317224,0.037284844,0.009743042,1979.4093,,,0.35651144,0.042068452,0.44214457,0.010916615,,,-0.003803701,0.009204142,0.04026087,0.009342914,1824.6281,,139.31322,0.43214616,0.014988146,0.42417687,0.01418828,0.007780255,0.005729073,0.064317837,0.015330538,1093.9152,893.23816,,,0.33758101,0.054478522,0.44680366,0.015878428,,,0.33684522,0.065777794,0.43706939,0.014937936,,,-0.010398637,0.013588416,0.007293257,0.005667573,,,0.026183937,0.043317512,0.068283774,0.016439538,1020.1306,,65.421059,813.81268,,69.894173
18,17,13900,Center,0.39768347,0.006855573,0.026255798,0.004682523,4527.0044,0.31444603,0.043042194,0.44617808,0.018786378,0.40579453,0.007541816,0.15980197,0.084476747,0.009870539,0.007517095,0.026165262,0.00525414,3636.0271,113.69973,845.59863,0.40342599,0.009638747,0.39279917,0.009647096,0.002709373,0.00165585,0.053323161,0.009733162,2402.9075,2122.958,,,0.4578906,0.027798478,0.40988925,0.010603798,0.25610784,0.049311239,0.43987617,0.025068521,0.40081683,0.010793202,,,0.006609696,0.006256139,0.003636153,0.001842856,,,0.005029935,0.006097793,0.053339075,0.012144265,1897.9269,85.253639,470.12024,1737.8341,,373.02155
18,19,13101,Louisville,0.38787073,0.004148493,0.026000973,0.002943084,10133.378,0.32598472,0.009862244,0.3579841,0.025594054,0.40801716,0.00475844,0.069580123,0.012062986,0.054650124,0.028565677,0.017879739,0.002644963,7976.7319,1338.6249,321.86145,0.39846903,0.005740192,0.37771794,0.00590457,0.004925839,0.001824139,0.049151607,0.006119699,5163.1255,4969.8545,0.34681025,0.011664927,0.36626226,0.033648416,0.41792333,0.006759422,0.30244458,0.014688279,0.34788227,0.035482273,0.39767215,0.006741563,0.008472907,0.005894573,0.003334856,0.005865951,0.003632623,0.001174147,0.1351836,0.024644278,0.10634885,0.05685151,0.032966446,0.005351511,4083.2588,667.98438,162.50111,3893.6978,665.65112,159.2382
18,21,14400,Terre Haute,0.40795058,0.008134648,0.018977946,0.004854367,3097.5371,,,0.49197856,0.081060939,0.41808936,0.008404504,,,-0.030787729,0.018888758,0.019701013,0.004702903,2976.426,,23.897324,0.40834579,0.011354415,0.40752098,0.011329826,0.001761784,0.001186385,0.039627302,0.00974381,1487.2886,1618.5162,,,0.49216321,0.083890483,0.41839936,0.011784622,,,,,0.41887689,0.0119289,,,,,0.000446858,0.000625325,,,,,0.040617753,0.010022016,1430.9156,,,1551.9232,,14.682734
18,23,14500,Lafayette,0.39960414,0.007793859,0.036718886,0.007609632,3524.9917,0.54773551,0.080875963,0.46183598,0.02517735,0.40402719,0.008605554,0.092487909,0.10146029,0.028456509,0.014785935,0.037156016,0.007587576,2922.7588,11.118939,572.82208,0.41813165,0.01153108,0.38279203,0.010855459,0.009317452,0.004468727,0.063845284,0.012008267,1855.2594,1668.6234,,,0.4704701,0.039204296,0.43198353,0.012757612,,,0.46443424,0.034894031,0.37892628,0.011633028,,,0.000452445,0.004263758,0.011153063,0.006230923,,,0.051323678,0.028385015,0.063034728,0.013480899,1530.0215,,334.3248,1392.3181,,240.84555
18,25,13101,Louisville,0.41521049,0.012504781,0.015093165,0.006401937,1531.6138,,,,,0.42551783,0.012801188,,,,,0.012787205,0.005794674,1472.0758,,,0.42074963,0.017803378,0.41029114,0.017486459,0.008960258,0.006630424,0.019021399,0.009020748,810.02277,722.08264,,,,,0.43542299,0.018791426,,,,,0.41691738,0.017814584,,,,,0.005825314,0.005161858,,,,,0.020871002,0.01006281,775.38586,,,696.15424,,
